bpm_gt,bpm_pred,failure_reason,mean_outlier_frac,mean_pr,mean_snr,mean_stability,median_n_valid_tones,method,n_windows,rel_err_pct,scenario,segment,valid_window_rate,variable
14.04,12.899099822211264,,0.0011111111111111111,3.464052292049591,2.6336803390852346,0.5939774990934764,72.0,equal_average,25,20.538941745095197,cs_095806,3,1.0,local_amplitudes
14.04,15.061157850854133,,0.0011111111111111111,3.464052292049591,6.547483601842031,0.5939774990934764,72.0,liu_weighted_median,25,7.273204065912638,cs_095806,3,1.0,local_amplitudes
14.04,14.25663552901643,,0.0011111111111111111,3.464052292049591,2.836325196992326,0.5939774990934764,72.0,quality_mrc,25,7.926710920101218,cs_095806,3,1.0,local_amplitudes
14.04,14.175703970679635,,0.0011111111111111111,3.464052292049591,3.690783181725717,0.5939774990934764,72.0,snr_mrc,25,8.350547351668814,cs_095806,3,1.0,local_amplitudes
14.04,14.06927864060753,,0.06555555555555555,3.46004018009973,8.455641855600243,0.4804385671181478,72.0,best_tone,25,3.8548853766134217,cs_095806,3,1.0,phases
14.04,15.850663827025016,,0.06555555555555555,3.46004018009973,4.1569579722034335,0.4804385671181478,72.0,equal_average,25,12.896466004451693,cs_095806,3,1.0,phases
14.04,14.646160071543129,,0.06555555555555555,3.46004018009973,6.163176460942829,0.4804385671181478,72.0,liu_weighted_median,25,4.39600011306197,cs_095806,3,1.0,phases
14.04,14.551287113803696,,0.06555555555555555,3.46004018009973,4.131592105338284,0.4804385671181478,72.0,quality_mrc,25,7.979988408069674,cs_095806,3,1.0,phases
14.04,15.276403957253322,,0.06555555555555555,3.46004018009973,4.895998217631212,0.4804385671181478,72.0,snr_mrc,25,10.871306334519367,cs_095806,3,1.0,phases
14.04,15.108207365409692,,0.005555555555555556,3.181891667944846,9.512839484710872,0.5832498029237818,72.0,best_tone,25,8.402406360651533,cs_095806,3,1.0,remote_amplitudes
14.04,15.96481087360206,,0.005555555555555556,3.181891667944846,2.6371035467638206,0.5832498029237818,72.0,equal_average,25,14.201661518680746,cs_095806,3,1.0,remote_amplitudes
14.04,15.09661915402159,,0.005555555555555556,3.181891667944846,6.242778123390838,0.5832498029237818,72.0,liu_weighted_median,25,7.525777450296256,cs_095806,3,1.0,remote_amplitudes
14.04,15.719346808028018,,0.005555555555555556,3.181891667944846,2.5827215253354256,0.5832498029237818,72.0,quality_mrc,25,12.386419995207591,cs_095806,3,1.0,remote_amplitudes
14.04,14.786010120030069,,0.005555555555555556,3.181891667944846,4.583273553805428,0.5832498029237818,72.0,snr_mrc,25,9.942352044051402,cs_095806,3,1.0,remote_amplitudes
16.17,15.717560627574631,,0.01666666666666667,1.8604673471589368,7.944991226965937,0.43548741034205474,72.0,best_tone,5,2.7980171454877754,cs_095806,4a,1.0,local_amplitudes
16.17,15.179075331968415,,0.01666666666666667,1.8604673471589368,4.881796109939577,0.43548741034205474,72.0,equal_average,5,6.128167396608453,cs_095806,4a,1.0,local_amplitudes
16.17,16.641561706737114,,0.01666666666666667,1.8604673471589368,6.599830422973758,0.43548741034205474,72.0,liu_weighted_median,5,2.916275242653762,cs_095806,4a,1.0,local_amplitudes
16.17,15.250825947021331,,0.01666666666666667,1.8604673471589368,6.989726550631329,0.43548741034205474,72.0,quality_mrc,5,5.684440649218739,cs_095806,4a,1.0,local_amplitudes
16.17,15.084447153136855,,0.01666666666666667,1.8604673471589368,3.3183173896795255,0.43548741034205474,72.0,snr_mrc,5,6.713375676333622,cs_095806,4a,1.0,local_amplitudes
16.17,16.425476506227216,,0.0,1.638434686078711,9.018492831227162,0.348816789081211,72.0,best_tone,5,6.713473814605763,cs_095806,4a,1.0,phases
16.17,15.231332542490454,,0.0,1.638434686078711,5.607025246101914,0.348816789081211,72.0,equal_average,5,5.804993552934729,cs_095806,4a,1.0,phases
16.17,15.413749849140922,,0.0,1.638434686078711,5.456067600811046,0.348816789081211,72.0,liu_weighted_median,5,4.6768716812559,cs_095806,4a,1.0,phases
16.17,15.302785410338549,,0.0,1.638434686078711,6.75291427384804,0.348816789081211,72.0,quality_mrc,5,5.363108161171621,cs_095806,4a,1.0,phases
16.17,15.11440638938899,,0.0,1.638434686078711,8.581411373400659,0.348816789081211,72.0,snr_mrc,5,6.52809901429197,cs_095806,4a,1.0,phases
16.17,15.90172476283179,,0.01388888888888889,1.821745088763676,8.642122130863019,0.42849871240825366,72.0,best_tone,5,4.886852163578577,cs_095806,4a,1.0,remote_amplitudes
16.17,14.752187860089217,,0.01388888888888889,1.821745088763676,3.3081805805641813,0.42849871240825366,72.0,equal_average,5,8.76816413055526,cs_095806,4a,1.0,remote_amplitudes
16.17,16.727875759328185,,0.01388888888888889,1.821745088763676,4.822524478268804,0.42849871240825366,72.0,liu_weighted_median,5,3.4500665388261367,cs_095806,4a,1.0,remote_amplitudes
16.17,14.956633952349344,,0.01388888888888889,1.821745088763676,5.61369867816006,0.42849871240825366,72.0,quality_mrc,5,7.503809818495091,cs_095806,4a,1.0,remote_amplitudes
16.17,15.142661532828592,,0.01388888888888889,1.821745088763676,8.107804319354937,0.42849871240825366,72.0,snr_mrc,5,6.353360959625298,cs_095806,4a,1.0,remote_amplitudes
8.675,9.474419728690512,,0.015,2.873762239217448,13.57306348332853,0.5933006362351124,72.0,best_tone,25,11.408378838014787,cs_102621,1a,1.0,local_amplitudes
8.675,9.154543227941401,,0.015,2.873762239217448,5.949822005024821,0.5933006362351124,72.0,equal_average,25,7.800103409127331,cs_102621,1a,1.0,local_amplitudes
