bpm_gt,bpm_pred,failure_reason,level,method,n_tones,n_valid_tones,outlier_frac,quality,quality_pr,quality_snr,quality_stability,rel_err_pct,scenario,segment,selected_variable,valid,variable,variables_used,window_index
8.675,9.199692446290367,,channel,snr_mrc,72,72,0.0,0.5046002132484141,1.3970092525555708,15.351421270187291,0.3678773064498207,6.048327911128142,cs_091339,1a,,True,local_amplitudes,,1
8.675,9.354587397221987,,channel,quality_mrc,72,72,0.0,0.5046002132484141,1.3970092525555708,12.783038080702854,0.3678773064498207,7.833860486708779,cs_091339,1a,,True,local_amplitudes,,1
8.675,10.566713732767289,,channel,best_tone,72,72,0.0,0.5533210870934137,1.593203847440184,6.236423377847219,0.42532441109063335,21.80649836042983,cs_091339,1a,,True,remote_amplitudes,,1
8.675,14.472240195073091,,channel,equal_average,72,72,0.0,0.5533210870934137,1.593203847440184,6.23034941727945,0.42532441109063335,66.82697631208173,cs_091339,1a,,True,remote_amplitudes,,1
8.675,11.309073014892814,,channel,liu_weighted_median,72,72,0.0,1.593203847440184,1.593203847440184,4.042796728396841,0.42532441109063335,30.36395406216499,cs_091339,1a,,True,remote_amplitudes,,1
8.675,14.279289408215192,,channel,snr_mrc,72,72,0.0,0.5533210870934137,1.593203847440184,6.024057126121678,0.42532441109063335,64.60275974887828,cs_091339,1a,,True,remote_amplitudes,,1
8.675,14.247761902405967,,channel,quality_mrc,72,72,0.0,0.5368544499096145,1.593203847440184,5.48010976849098,0.42532441109063335,64.23933028710047,cs_091339,1a,,True,remote_amplitudes,,1
8.675,11.426207138192186,,channel,best_tone,72,72,0.0,0.5192563783617131,1.3095507411769356,17.099043699399413,0.42764478519791055,31.714203322100122,cs_091339,1a,,True,phases,,1
8.675,12.43346038375848,,channel,equal_average,72,72,0.0,0.374573129290762,1.3095507411769356,2.252244775553505,0.42764478519791055,43.32519174361359,cs_091339,1a,,True,phases,,1
8.675,11.393689687348402,,channel,liu_weighted_median,72,72,0.0,1.3095507411769356,1.3095507411769356,3.9198867968687003,0.42764478519791055,31.3393623901833,cs_091339,1a,,True,phases,,1
8.675,12.243798357131412,,channel,snr_mrc,72,72,0.0,0.41259689940207367,1.3095507411769356,3.0101186219896126,0.42764478519791055,41.13888596116901,cs_091339,1a,,True,phases,,1
